season,team,player_id,headshot,firstName,lastName,positionCode,shootsCatches,sweaterNumber,heightInInches,weightInPounds,heightInCentimeters,weightInKilograms,birthDate,birthCity,birthCountry,birthStateProvince,pos_F,pos_D,pos_G,hand_R,hand_L
2012,ANA,8459442,https://assets.nhle.com/mugs/nhl/20112012/ANA/8459442.png,Saku,Koivu,C,L,11,70,181,178,82,1974-11-23,Turku,FIN,"",1,0,0,0,1
2012,ANA,8474139,https://assets.nhle.com/mugs/nhl/20112012/ANA/8474139.png,Maxime,Macenauer,C,L,40,71,188,180,85,1989-01-04,Laval,CAN,QC,1,0,0,0,1
2012,ANA,8474034,https://assets.nhle.com/mugs/nhl/20112012/ANA/8474034.png,Patrick,Maroon,L,L,19,75,234,191,106,1988-04-23,St. Louis,USA,MO,1,0,0,0,1
2012,ANA,8473493,https://assets.nhle.com/mugs/nhl/20112012/ANA/8473493.png,Ben,Maxwell,C,L,14,73,195,185,88,1988-03-30,North Vancouver,CAN,BC,1,0,0,0,1
2012,ANA,8474646,https://assets.nhle.com/mugs/nhl/20112012/ANA/8474646.png,Brandon,McMillan,C,L,64,71,190,180,86,1990-03-22,Richmond,CAN,BC,1,0,0,0,1
2012,ANA,8471689,https://assets.nhle.com/mugs/nhl/20112012/ANA/8471689.png,Ryan,O'Marra,C,R,42,74,220,188,100,1987-06-09,Tokyo,JPN,"",1,0,0,1,0
2012,ANA,8475151,https://assets.nhle.com/mugs/nhl/20112012/ANA/8475151.png,Kyle,Palmieri,R,R,21,71,198,180,90,1991-02-01,Smithtown,USA,NY,1,0,0,1,0
2012,ANA,8468095,https://assets.nhle.com/mugs/nhl/20112012/ANA/8468095.png,George,Parros,R,R,16,77,224,196,102,1979-12-29,Washington,USA,PA,1,0,0,1,0
2012,ANA,8472355,https://assets.nhle.com/mugs/nhl/20112012/ANA/8472355.png,Rod,Pelley,C,L,14,72,205,183,93,1984-09-01,Kitimat,CAN,BC,1,0,0,0,1
2012,ANA,8470621,https://assets.nhle.com/mugs/nhl/20112012/ANA/8470621.png,Corey,Perry,R,R,10,75,208,191,94,1985-05-16,Peterborough,CAN,ON,1,0,0,1,0
2012,ANA,8471676,https://assets.nhle.com/mugs/nhl/20112012/ANA/8471676.png,Bobby,Ryan,R,R,9,74,208,188,94,1987-03-17,Cherry Hill,USA,NJ,1,0,0,1,0
2012,ANA,8457981,https://assets.nhle.com/mugs/nhl/20112012/ANA/8457981.png,Teemu,Selanne,R,R,8,72,209,183,95,1970-07-03,Helsinki,FIN,"",1,0,0,1,0
2012,ANA,8475758,https://assets.nhle.com/mugs/nhl/20112012/ANA/8475758.png,Devante,Smith-Pelly,R,R,12,72,223,183,101,1992-06-14,Scarborough,CAN,ON,1,0,0,1,0
2012,ANA,8467400,https://assets.nhle.com/mugs/nhl/20112012/ANA/8467400.png,Francois,Beauchemin,D,L,23,71,208,180,94,1980-06-04,Sorel,CAN,QC,0,0,0,0,1
2012,ANA,8469992,https://assets.nhle.com/mugs/nhl/20112012/ANA/8469992.png,Sheldon,Brookbank,D,R,21,73,202,185,92,1980-10-03,Lanigan,CAN,SK,0,0,0,1,0
2012,ANA,8475162,https://assets.nhle.com/mugs/nhl/20112012/ANA/8475162.png,Mat,Clark,D,R,37,75,225,191,102,1990-10-17,Wheat Ridge,USA,CO,0,0,0,1,0
2012,ANA,8468520,https://assets.nhle.com/mugs/nhl/20112012/ANA/8468520.png,Kurtis,Foster,D,R,6,77,225,196,102,1981-11-24,Carp,CAN,ON,0,0,0,1,0
2012,ANA,8475764,https://assets.nhle.com/mugs/nhl/20112012/ANA/8475764.png,Cam,Fowler,D,L,4,74,215,188,98,1991-12-05,Windsor,CAN,ON,0,0,0,0,1
2012,ANA,8470317,https://assets.nhle.com/mugs/nhl/20112012/ANA/8470317.png,Nate,Guenin,D,R,34,75,207,191,94,1982-12-10,Aliquippa,USA,PA,0,0,0,1,0
2012,ANA,8465042,https://assets.nhle.com/mugs/nhl/20112012/ANA/8465042.png,Toni,Lydman,D,L,32,74,213,188,97,1977-09-25,Lahti,FIN,"",0,0,0,0,1
2012,ANA,8474579,https://assets.nhle.com/mugs/nhl/20112012/ANA/8474579.png,Luca,Sbisa,D,L,5,75,206,191,93,1990-01-30,Ozieri,ITA,"",0,0,0,0,1
2012,ANA,8468598,https://assets.nhle.com/mugs/nhl/20112012/ANA/8468598.png,Lubomir,Visnovsky,D,L,11,70,192,178,87,1976-08-11,Topolcany,SVK,"",0,0,0,0,1
2012,ANA,8470074,https://assets.nhle.com/mugs/nhl/20112012/ANA/8470074.png,Jeff,Deslauriers,G,R,43,76,203,193,92,1984-05-15,Saint-Jean-sur-Richelieu,CAN,QC,0,0,1,1,0
2012,ANA,8468540,https://assets.nhle.com/mugs/nhl/20112012/ANA/8468540.png,Dan,Ellis,G,L,38,73,195,185,88,1980-06-19,Saskatoon,CAN,SK,0,0,1,0,1
2012,ANA,8473972,https://assets.nhle.com/mugs/nhl/20112012/ANA/8473972.png,Jonas,Hiller,G,R,1,74,191,188,87,1982-02-12,Felben Wellhausen,CHE,"",0,0,1,1,0
2012,ANA,8476243,https://assets.nhle.com/mugs/nhl/20112012/ANA/8476243.png,Iiro,Tarkki,G,L,31,74,190,188,86,1985-07-01,Rauma,FIN,"",0,0,1,0,1
2012,BOS,8470638,https://assets.nhle.com/mugs/nhl/20112012/BOS/8470638.png,Patrice,Bergeron,C,R,37,73,196,185,89,1985-07-24,L'Ancienne-Lorette,CAN,QC,1,0,0,1,0
2012,BOS,8470169,https://assets.nhle.com/mugs/nhl/20112012/BOS/8470169.png,Gregory,Campbell,C,L,11,72,188,183,85,1983-12-17,London,CAN,ON,1,0,0,0,1
2012,BOS,8476211,https://assets.nhle.com/mugs/nhl/20112012/BOS/8476211.png,Carter,Camper,C,R,58,69,176,175,80,1988-07-06,Cleveland,USA,OH,1,0,0,1,0
2012,BOS,8475150,https://assets.nhle.com/mugs/nhl/20112012/BOS/8475150.png,Jordan,Caron,R,L,38,75,204,191,93,1990-11-02,Sayabec,CAN,QC,1,0,0,0,1
2012,BOS,8474045,https://assets.nhle.com/mugs/nhl/20112012/BOS/8474045.png,Zach,Hamill,C,R,52,71,180,180,82,1988-09-23,Vancouver,CAN,BC,1,0,0,1,0
2012,BOS,8470636,https://assets.nhle.com/mugs/nhl/20112012/BOS/8470636.png,Josh,Hennessy,C,L,62,72,200,183,91,1985-02-07,Brockton,USA,MA,1,0,0,0,1
2012,BOS,8470596,https://assets.nhle.com/mugs/nhl/20112012/BOS/8470596.png,Nathan,Horton,R,R,18,74,229,188,104,1985-05-29,Welland,CAN,ON,1,0,0,1,0
2012,BOS,8467967,https://assets.nhle.com/mugs/nhl/20112012/BOS/8467967.png,Chris,Kelly,C,L,23,72,190,183,86,1980-11-11,Toronto,CAN,ON,1,0,0,0,1
2012,BOS,8471276,https://assets.nhle.com/mugs/nhl/20112012/BOS/8471276.png,David,Krejci,C,R,46,72,192,183,87,1986-04-28,Sternberk,CZE,"",1,0,0,1,0
2012,BOS,8473473,https://assets.nhle.com/mugs/nhl/20112012/BOS/8473473.png,Milan,Lucic,L,L,17,75,240,191,109,1988-06-07,Vancouver,CAN,BC,1,0,0,0,1
2012,BOS,8475283,https://assets.nhle.com/mugs/nhl/20112012/BOS/8475283.png,Lane,MacDermid,L,L,64,75,215,191,98,1989-08-25,Hartford,USA,CT,1,0,0,0,1
2012,BOS,8473419,https://assets.nhle.com/mugs/nhl/20112012/BOS/8473419.png,Brad,Marchand,L,L,63,69,176,175,80,1988-05-11,Halifax,CAN,NS,1,0,0,0,1
2012,BOS,8470230,https://assets.nhle.com/mugs/nhl/20112012/BOS/8470230.png,Daniel,Paille,L,L,20,73,200,185,91,1984-04-15,Welland,CAN,ON,1,0,0,0,1
2012,BOS,8471514,https://assets.nhle.com/mugs/nhl/20112012/BOS/8471514.png,Rich,Peverley,C,R,49,71,195,180,88,1982-07-08,Kingston,CAN,ON,1,0,0,1,0
2012,BOS,8471678,https://assets.nhle.com/mugs/nhl/20112012/BOS/8471678.png,Benoit,Pouliot,L,L,67,75,200,191,91,1986-09-29,Alfred,CAN,ON,1,0,0,0,1
2012,BOS,8458525,https://assets.nhle.com/mugs/nhl/20112012/BOS/8458525.png,Brian,Rolston,R,L,12,74,215,188,98,1973-02-21,Flint,USA,MI,1,0,0,0,1
2012,BOS,8474607,https://assets.nhle.com/mugs/nhl/20112012/BOS/8474607.png,Max,Sauve,C,L,74,72,185,183,84,1990-01-30,Tours,FRA,"",1,0,0,0,1
2012,BOS,8475794,https://assets.nhle.com/mugs/nhl/20112012/BOS/8475794.png,Tyler,Seguin,C,R,19,73,205,185,93,1992-01-31,Brampton,CAN,ON,1,0,0,1,0
2012,BOS,8465978,https://assets.nhle.com/mugs/nhl/20112012/BOS/8465978.png,Shawn,Thornton,L,R,22,74,217,188,98,1977-07-23,Oshawa,CAN,ON,1,0,0,1,0
2012,BOS,8465056,https://assets.nhle.com/mugs/nhl/20112012/BOS/8465056.png,Trent,Whitfield,C,L,42,71,209,180,95,1977-06-17,Alameda,CAN,SK,1,0,0,0,1
2012,BOS,8474749,https://assets.nhle.com/mugs/nhl/20112012/BOS/8474749.png,Matt,Bartkowski,D,L,43,73,201,185,91,1988-06-04,Pittsburgh,USA,PA,0,0,0,0,1
2012,BOS,8470187,https://assets.nhle.com/mugs/nhl/20112012/BOS/8470187.png,Johnny,Boychuk,D,R,55,74,227,188,103,1984-01-19,Edmonton,CAN,AB,0,0,0,1,0
2012,BOS,8465009,https://assets.nhle.com/mugs/nhl/20112012/BOS/8465009.png,Zdeno,Chara,D,L,33,81,250,206,113,1977-03-18,Trencin,SVK,"",0,0,0,0,1
2012,BOS,8466215,https://assets.nhle.com/mugs/nhl/20112012/BOS/8466215.png,Joe,Corvo,D,R,14,72,204,183,93,1977-06-20,Oak Park,USA,IL,0,0,0,1,0
2012,BOS,8466333,https://assets.nhle.com/mugs/nhl/20112012/BOS/8466333.png,Andrew,Ference,D,L,21,71,182,180,83,1979-03-17,Edmonton,CAN,AB,0,0,0,0,1
2012,BOS,8474000,https://assets.nhle.com/mugs/nhl/20112012/BOS/8474000.png,Steven,Kampfer,D,R,44,71,198,180,90,1988-09-24,Ann Arbor,USA,MI,0,0,0,1,0
2012,BOS,8476792,https://assets.nhle.com/mugs/nhl/20112012/BOS/8476792.png,Torey,Krug,D,L,47,69,194,175,88,1991-04-12,Livonia,USA,MI,0,0,0,0,1
2012,BOS,8471717,https://assets.nhle.com/mugs/nhl/20112012/BOS/8471717.png,Adam,McQuaid,D,R,54,76,210,193,95,1986-10-12,Charlottetown,CAN,PE,0,0,0,1,0
2012,BOS,8466309,https://assets.nhle.com/mugs/nhl/20112012/BOS/8466309.png,Mike,Mottau,D,L,27,72,195,183,88,1978-03-19,Quincy,USA,MA,0,0,0,0,1
2012,BOS,8469619,https://assets.nhle.com/mugs/nhl/20112012/BOS/8469619.png,Dennis,Seidenberg,D,L,44,72,199,183,90,1981-07-18,Schwenningen,DEU,"",0,0,0,0,1
2012,BOS,8468636,https://assets.nhle.com/mugs/nhl/20112012/BOS/8468636.png,Greg,Zanon,D,L,6,71,201,180,91,1980-06-05,Burnaby,CAN,BC,0,0,0,0,1
2012,BOS,8471418,https://assets.nhle.com/mugs/nhl/20112012/BOS/8471418.png,Anton,Khudobin,G,L,35,71,210,180,95,1986-05-07,Ust-Kamenogorsk,KAZ,"",0,0,1,0,1
2012,BOS,8471695,https://assets.nhle.com/mugs/nhl/20112012/BOS/8471695.png,Tuukka,Rask,G,L,40,75,176,191,80,1987-03-10,Savonlinna,FIN,"",0,0,1,0,1
2012,BOS,8460703,https://assets.nhle.com/mugs/nhl/20112012/BOS/8460703.png,Tim,Thomas,G,L,30,71,201,180,91,1974-04-15,Flint,USA,MI,0,0,1,0,1
2012,BOS,8460612,https://assets.nhle.com/mugs/nhl/20112012/BOS/8460612.png,Marty,Turco,G,L,1,71,184,180,83,1975-08-13,Sault Ste. Marie,CAN,ON,0,0,1,0,1
2012,BUF,8474609,https://assets.nhle.com/mugs/nhl/20112012/BUF/8474609.png,Luke,Adam,C,L,72,74,207,188,94,1990-06-18,St. John's,CAN,NL,1,0,0,0,1
2012,BUF,8468504,https://assets.nhle.com/mugs/nhl/20112012/BUF/8468504.png,Brad,Boyes,R,R,22,72,199,183,90,1982-04-17,Mississauga,CAN,ON,1,0,0,1,0
2012,BUF,8470018,https://assets.nhle.com/mugs/nhl/20112012/BUF/8470018.png,Matt,Ellis,L,L,37,72,208,183,94,1981-08-31,Welland,CAN,ON,1,0,0,0,1
2012,BUF,8474589,https://assets.nhle.com/mugs/nhl/20112012/BUF/8474589.png,Tyler,Ennis,L,L,63,69,160,175,73,1989-10-06,Edmonton,CAN,AB,1,0,0,0,1
2012,BUF,8475220,https://assets.nhle.com/mugs/nhl/20112012/BUF/8475220.png,Marcus,Foligno,L,L,82,75,226,191,103,1991-08-10,Buffalo,USA,NY,1,0,0,0,1
2012,BUF,8468700,https://assets.nhle.com/mugs/nhl/20112012/BUF/8468700.png,Paul,Gaustad,C,L,28,77,227,196,103,1982-02-03,Fargo,USA,ND,1,0,0,0,1
2012,BUF,8471804,https://assets.nhle.com/mugs/nhl/20112012/BUF/8471804.png,Nathan,Gerbe,L,L,42,64,176,163,80,1987-07-24,Oxford,USA,MI,1,0,0,0,1
2012,BUF,8462077,https://assets.nhle.com/mugs/nhl/20112012/BUF/8462077.png,Jochen,Hecht,C,L,55,73,198,185,90,1977-06-21,Mannheim,DEU,"",1,0,0,0,1
2012,BUF,8474570,https://assets.nhle.com/mugs/nhl/20112012/BUF/8474570.png,Cody,Hodgson,C,R,19,72,191,183,87,1990-02-18,Toronto,CAN,ON,1,0,0,1,0
2012,BUF,8471388,https://assets.nhle.com/mugs/nhl/20112012/BUF/8471388.png,Patrick,Kaleta,R,R,36,73,198,185,90,1986-06-08,Buffalo,USA,NY,1,0,0,1,0
2012,BUF,8475178,https://assets.nhle.com/mugs/nhl/20112012/BUF/8475178.png,Zack,Kassian,R,R,54,75,211,191,96,1991-01-24,Windsor,CAN,ON,1,0,0,1,0
2012,BUF,8474551,https://assets.nhle.com/mugs/nhl/20112012/BUF/8474551.png,Ville,Leino,L,L,23,73,182,185,83,1983-10-06,Savonlinna,FIN,"",1,0,0,0,1
2012,BUF,8469591,https://assets.nhle.com/mugs/nhl/20112012/BUF/8469591.png,Cody,McCormick,C,R,8,74,222,188,101,1983-04-18,London,CAN,ON,1,0,0,1,0
2012,BUF,8469506,https://assets.nhle.com/mugs/nhl/20112012/BUF/8469506.png,Jason,Pominville,R,R,29,71,180,180,82,1982-11-30,Repentigny,CAN,QC,1,0,0,1,0
2012,BUF,8469485,https://assets.nhle.com/mugs/nhl/20112012/BUF/8469485.png,Derek,Roy,C,L,9,69,184,175,83,1983-05-04,Ottawa,CAN,ON,1,0,0,0,1
2012,BUF,8471226,https://assets.nhle.com/mugs/nhl/20112012/BUF/8471226.png,Drew,Stafford,R,R,21,74,215,188,98,1985-10-30,Milwaukee,USA,WI,1,0,0,1,0
2012,BUF,8469582,https://assets.nhle.com/mugs/nhl/20112012/BUF/8469582.png,Colin,Stuart,L,L,15,74,205,188,93,1982-07-08,Rochester,USA,MN,1,0,0,0,1
2012,BUF,8473898,https://assets.nhle.com/mugs/nhl/20112012/BUF/8473898.png,Paul,Szczechura,C,R,58,70,186,178,84,1985-11-30,Brantford,CAN,ON,1,0,0,1,0
2012,BUF,8474130,https://assets.nhle.com/mugs/nhl/20112012/BUF/8474130.png,Corey,Tropp,R,R,78,72,192,183,87,1989-07-25,Grosse Pointe Woods,USA,MI,1,0,0,1,0
2012,BUF,8475102,https://assets.nhle.com/mugs/nhl/20112012/BUF/8475102.png,Travis,Turnbull,C,R,65,72,193,183,88,1986-07-07,St. Louis,USA,MO,1,0,0,1,0
2012,BUF,8470598,https://assets.nhle.com/mugs/nhl/20112012/BUF/8470598.png,Thomas,Vanek,L,R,26,74,214,188,97,1984-01-19,Vienna,AUT,"",1,0,0,1,0
2012,BUF,8474500,https://assets.nhle.com/mugs/nhl/20112012/BUF/8474500.png,Derek,Whitmore,L,L,71,70,190,178,86,1984-12-17,Rochester,USA,NY,1,0,0,0,1
2012,BUF,8474113,https://assets.nhle.com/mugs/nhl/20112012/BUF/8474113.png,TJ,Brennan,D,L,33,73,216,185,98,1989-04-03,Willingboro,USA,NJ,0,0,0,0,1
2012,BUF,8469555,https://assets.nhle.com/mugs/nhl/20112012/BUF/8469555.png,Christian,Ehrhoff,D,L,10,74,201,188,91,1982-07-06,Moers,DEU,"",0,0,0,0,1
2012,BUF,8471701,https://assets.nhle.com/mugs/nhl/20112012/BUF/8471701.png,Joe,Finley,D,L,4,80,245,203,111,1987-06-29,Edina,USA,MN,0,0,0,0,1
2012,BUF,8471752,https://assets.nhle.com/mugs/nhl/20112012/BUF/8471752.png,Marc-Andre,Gragnani,D,L,17,75,205,191,93,1987-03-11,Montréal,CAN,QC,0,0,0,0,1
2012,BUF,8467917,https://assets.nhle.com/mugs/nhl/20112012/BUF/8467917.png,Jordan,Leopold,D,L,3,73,206,185,93,1980-08-03,Golden Valley,USA,MN,0,0,0,0,1
2012,BUF,8475188,https://assets.nhle.com/mugs/nhl/20112012/BUF/8475188.png,Brayden,McNabb,D,L,44,76,215,193,98,1991-01-21,Davidson,CAN,SK,0,0,0,0,1
2012,BUF,8474574,https://assets.nhle.com/mugs/nhl/20112012/BUF/8474574.png,Tyler,Myers,D,R,57,80,229,203,104,1990-02-01,Houston,USA,TX,0,0,0,1,0
2012,BUF,8467344,https://assets.nhle.com/mugs/nhl/20112012/BUF/8467344.png,Robyn,Regehr,D,L,24,75,222,191,101,1980-04-19,Recife,BRA,"",0,0,0,0,1
2012,BUF,8471284,https://assets.nhle.com/mugs/nhl/20112012/BUF/8471284.png,Andrej,Sekera,D,L,44,72,200,183,91,1986-06-08,Bojnice,SVK,"",0,0,0,0,1
2012,BUF,8470685,https://assets.nhle.com/mugs/nhl/20112012/BUF/8470685.png,Alexander,Sulzer,D,L,52,73,198,185,90,1984-05-30,Kaufbeuren,DEU,"",0,0,0,0,1
2012,BUF,8473426,https://assets.nhle.com/mugs/nhl/20112012/BUF/8473426.png,Mike,Weber,D,L,6,74,217,188,98,1987-12-16,Pittsburgh,USA,PA,0,0,0,0,1
2012,BUF,8473523,https://assets.nhle.com/mugs/nhl/20112012/BUF/8473523.png,Jhonas,Enroth,G,L,1,70,175,178,79,1988-06-25,Stockholm,SWE,"",0,0,1,0,1
2012,BUF,8469569,https://assets.nhle.com/mugs/nhl/20112012/BUF/8469569.png,Drew,MacIntyre,G,L,31,73,190,185,86,1983-06-24,Charlottetown,CAN,PE,0,0,1,0,1
2012,BUF,8468011,https://assets.nhle.com/mugs/nhl/20112012/BUF/8468011.png,Ryan,Miller,G,L,30,74,170,188,77,1980-07-17,East Lansing,USA,MI,0,0,1,0,1
2012,CGY,8474049,https://assets.nhle.com/mugs/nhl/20112012/CGY/8474049.png,Akim,Aliu,R,R,29,76,225,193,102,1989-04-24,Okene,NGA,"",1,0,0,1,0
2012,CGY,8474150,https://assets.nhle.com/mugs/nhl/20112012/CGY/8474150.png,Mikael,Backlund,C,L,11,72,206,183,93,1989-03-17,Vasteras,SWE,"",1,0,0,0,1
2012,CGY,8476466,https://assets.nhle.com/mugs/nhl/20112012/CGY/8476466.png,Sven,Baertschi,L,L,27,71,190,180,86,1992-10-05,Bern,CHE,"",1,0,0,0,1
2012,CGY,8474642,https://assets.nhle.com/mugs/nhl/20112012/CGY/8474642.png,Lance,Bouma,C,L,17,74,208,188,94,1990-03-25,Provost,CAN,AB,1,0,0,0,1
2012,CGY,8471504,https://assets.nhle.com/mugs/nhl/20112012/CGY/8471504.png,Rene,Bourque,L,L,17,74,217,188,98,1981-12-10,Lac La Biche,CAN,AB,1,0,0,0,1
2012,CGY,8474038,https://assets.nhle.com/mugs/nhl/20112012/CGY/8474038.png,Paul,Byron,C,L,32,69,164,175,74,1989-04-27,Ottawa,CAN,ON,1,0,0,0,1
2012,CGY,8469500,https://assets.nhle.com/mugs/nhl/20112012/CGY/8469500.png,Michael,Cammalleri,C,L,13,69,185,175,84,1982-06-08,Toronto,CAN,ON,1,0,0,0,1
2012,CGY,8471260,https://assets.nhle.com/mugs/nhl/20112012/CGY/8471260.png,Blake,Comeau,L,R,17,73,200,185,91,1986-02-18,Meadow Lake,CAN,SK,1,0,0,1,0
2012,CGY,8470708,https://assets.nhle.com/mugs/nhl/20112012/CGY/8470708.png,Guillaume,Desbiens,R,R,26,74,210,188,95,1985-04-20,Alma,CAN,QC,1,0,0,1,0
2012,CGY,8471185,https://assets.nhle.com/mugs/nhl/20112012/CGY/8471185.png,Curtis,Glencross,L,L,20,73,197,185,89,1982-12-28,Kindersley,CAN,SK,1,0,0,0,1
2012,CGY,8467943,https://assets.nhle.com/mugs/nhl/20112012/CGY/8467943.png,Niklas,Hagman,L,L,10,70,205,178,93,1979-12-05,Espoo,FIN,"",1,0,0,0,1
2012,CGY,8475264,https://assets.nhle.com/mugs/nhl/20112012/CGY/8475264.png,Roman,Horak,C,L,21,72,170,183,77,1991-05-21,České Budějovice,CZE,"",1,0,0,0,1
2012,CGY,8462042,https://assets.nhle.com/mugs/nhl/20112012/CGY/8462042.png,Jarome,Iginla,R,R,12,73,210,185,95,1977-07-01,Edmonton,CAN,AB,1,0,0,1,0
2012,CGY,8469120,https://assets.nhle.com/mugs/nhl/20112012/CGY/8469120.png,Raitis,Ivanans,L,L,41,76,231,193,105,1979-01-03,Riga,LVA,"",1,0,0,0,1
2012,CGY,8469490,https://assets.nhle.com/mugs/nhl/20112012/CGY/8469490.png,Tim,Jackman,R,R,15,74,225,188,102,1981-11-14,Minot,USA,ND,1,0,0,1,0
2012,CGY,8466140,https://assets.nhle.com/mugs/nhl/20112012/CGY/8466140.png,Olli,Jokinen,C,L,13,74,210,188,95,1978-12-05,Kuopio,FIN,"",1,0,0,0,1
2012,CGY,8471767,https://assets.nhle.com/mugs/nhl/20112012/CGY/8471767.png,Blair,Jones,C,R,19,74,216,188,98,1986-09-27,Central Butte,CAN,SK,1,0,0,1,0
2012,CGY,8468499,https://assets.nhle.com/mugs/nhl/20112012/CGY/8468499.png,Krys,Kolanos,C,R,8,74,195,188,88,1981-07-27,Calgary,CAN,AB,1,0,0,1,0
2012,CGY,8466398,https://assets.nhle.com/mugs/nhl/20112012/CGY/8466398.png,Tom,Kostopoulos,R,R,16,72,197,183,89,1979-01-24,Mississauga,CAN,ON,1,0,0,1,0
2012,CGY,8471428,https://assets.nhle.com/mugs/nhl/20112012/CGY/8471428.png,Pierre-Luc,Letourneau-Leblond,R,L,24,73,218,185,99,1985-06-04,Levis,CAN,QC,1,0,0,0,1
2012,CGY,8459461,https://assets.nhle.com/mugs/nhl/20112012/CGY/8459461.png,Brendan,Morrison,C,L,8,71,176,180,80,1975-08-15,Pitt Meadows,CAN,BC,1,0,0,0,1
2012,CGY,8469664,https://assets.nhle.com/mugs/nhl/20112012/CGY/8469664.png,David,Moss,R,R,25,76,210,193,95,1981-12-28,Livonia,USA,MI,1,0,0,1,0
2012,CGY,8474587,https://assets.nhle.com/mugs/nhl/20112012/CGY/8474587.png,Greg,Nemisz,C,R,48,75,197,191,89,1990-06-05,Courtice,CAN,ON,1,0,0,1,0
2012,CGY,8470162,https://assets.nhle.com/mugs/nhl/20112012/CGY/8470162.png,Matt,Stajan,C,L,18,73,195,185,88,1983-12-19,Mississauga,CAN,ON,1,0,0,0,1
2012,CGY,8470740,https://assets.nhle.com/mugs/nhl/20112012/CGY/8470740.png,Lee,Stempniak,R,R,22,71,195,180,88,1983-02-04,West Seneca,USA,NY,1,0,0,1,0
2012,CGY,8467338,https://assets.nhle.com/mugs/nhl/20112012/CGY/8467338.png,Alex,Tanguay,L,L,40,73,194,185,88,1979-11-21,Ste-Justine,CAN,QC,1,0,0,0,1
2012,CGY,8470265,https://assets.nhle.com/mugs/nhl/20112012/CGY/8470265.png,Anton,Babchuk,D,R,33,77,200,196,91,1984-05-06,Kiev,UKR,"",0,0,0,1,0
2012,CGY,8470151,https://assets.nhle.com/mugs/nhl/20112012/CGY/8470151.png,Jay,Bouwmeester,D,L,4,76,206,193,93,1983-09-27,Edmonton,CAN,AB,0,0,0,0,1
2012,CGY,8474673,https://assets.nhle.com/mugs/nhl/20112012/CGY/8474673.png,TJ,Brodie,D,L,7,74,187,188,85,1990-06-07,Chatham,CAN,ON,0,0,0,0,1
2012,CGY,8471761,https://assets.nhle.com/mugs/nhl/20112012/CGY/8471761.png,Chris,Butler,D,L,44,73,196,185,89,1986-10-27,St. Louis,USA,MO,0,0,0,0,1
2012,CGY,8471321,https://assets.nhle.com/mugs/nhl/20112012/CGY/8471321.png,Brett,Carson,D,R,3,76,210,193,95,1985-11-29,Regina,CAN,SK,0,0,0,1,0
2012,CGY,8470966,https://assets.nhle.com/mugs/nhl/20112012/CGY/8470966.png,Mark,Giordano,D,L,5,72,205,183,93,1983-10-03,Toronto,CAN,ON,0,0,0,0,1
2012,CGY,8466158,https://assets.nhle.com/mugs/nhl/20112012/CGY/8466158.png,Scott,Hannan,D,L,23,73,215,185,98,1979-01-23,Richmond,CAN,BC,0,0,0,0,1
2012,CGY,8473921,https://assets.nhle.com/mugs/nhl/20112012/CGY/8473921.png,Joe,Piskula,D,L,43,75,205,191,93,1984-07-05,Antigo,USA,WI,0,0,0,0,1
